Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
799851,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,409,Southeast Queens,2014,01-01-2014,1.38,
315675,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,410,Rockaways,2011,01-01-2011,1.4,
315674,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,409,Southeast Queens,2011,01-01-2011,1.8,
315664,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,309,Union Square - Lower East Side,2011,01-01-2011,2.5,
799841,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,309,Union Square - Lower East Side,2014,01-01-2014,1.66,
315606,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,210,Coney Island - Sheepshead Bay,2011,01-01-2011,1.7,
799789,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,210,Coney Island - Sheepshead Bay,2014,01-01-2014,1.02,
799810,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,410,Rockaways,2014,01-01-2014,0.57,
799799,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,309,Union Square - Lower East Side,2014,01-01-2014,1.03,
315602,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,206,Borough Park,2011,01-01-2011,1.5,
799859,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,Borough,3,Manhattan,2014,01-01-2014,0.9,
799785,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,206,Borough Park,2014,01-01-2014,1.01,
799788,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,209,Bensonhurst - Bay Ridge,2014,01-01-2014,0.98,
799809,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,409,Southeast Queens,2014,01-01-2014,0.79,
315627,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,410,Rockaways,2011,01-01-2011,0.8,
166813,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2012,06-01-2012,19.14,
166872,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2013,06-01-2013,18.86,
412696,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Annual Average 2016,12/31/2015,20.84,
602969,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Annual Average 2018,01-01-2018,21.17,
741161,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2021,06-01-2021,15.26,
172132,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2010,06-01-2010,28.59,
172166,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2011,06-01-2011,28.41,
171624,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2009-10,12-01-2009,22.15,
171692,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2011-12,12-01-2011,20.15,
171690,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2011-12,12-01-2011,30.73,
171622,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2009-10,12-01-2009,33.09,
171673,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,Winter 2011-12,12-01-2011,21.83,
151545,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,301,Washington Heights,2009-2011,01-01-2009,18.3,
151527,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,101,Kingsbridge - Riverdale,2009-2011,01-01-2009,22.3,
151630,643,Annual vehicle miles traveled,million miles,per km2,UHF42,201,Greenpoint,2005,01-01-2005,30.2,
325250,643,Annual vehicle miles traveled,million miles,per km2,CD,110,Central Harlem (CD10),2016,01-01-2016,30.3,
325381,644,Annual vehicle miles travelled (cars),million miles,per km2,CD,310,Bay Ridge and Dyker Heights (CD10),2016,01-01-2016,26.2,
151671,644,Annual vehicle miles travelled (cars),million miles,per km2,UHF42,101,Kingsbridge - Riverdale,2005,01-01-2005,22.6,
211787,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Annual Average 2014,12-01-2013,16.23,
211685,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Summer 2014,06-01-2014,11.49,
221968,386,Ozone (O3),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2014,06-01-2014,26.63,
175340,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Winter 2010-11,12-01-2010,32.23,
336513,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Winter 2014-15,12-01-2014,26.82,
175455,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501,Port Richmond,Winter 2012-13,12-01-2012,23.64,
176589,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501,Port Richmond,Annual Average 2010,12-01-2009,19.79,
336605,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501,Port Richmond,Summer 2015,06-01-2015,13.13,
221965,386,Ozone (O3),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2011,06-01-2011,26.35,
212560,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Annual Average 2014,12-01-2013,21.12,
549816,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Winter 2016-17,12-01-2016,26.85,
602757,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2018,06-01-2018,14.97,
667167,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2020,06-01-2020,14.03,
175309,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Winter 2009-10,12-01-2009,26.37,
131573,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,301,Washington Heights,2009-2011,01-01-2009,46,
131562,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,201,Greenpoint,2009-2011,01-01-2009,45.6,
131555,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2009-2011,01-01-2009,77.6,
628407,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,301,Washington Heights,2015-2017,01-01-2015,33.2,
518782,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,501,Port Richmond,2012-2014,01-02-2012,41.11,
315677,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,502,Stapleton - St. George,2011,01-01-2011,1.7,
315667,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,402,West Queens,2011,01-01-2011,2.2,
315619,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,402,West Queens,2011,01-01-2011,1.6,
166705,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Summer 2010,06-01-2010,18.45,
166764,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Summer 2011,06-01-2011,17.59,
412724,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Winter 2015-16,12-01-2015,21.79,
166882,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Summer 2013,06-01-2013,14.97,
166823,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Summer 2012,06-01-2012,16.52,
412726,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Annual Average 2016,12/31/2015,17.91,
602999,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Annual Average 2018,01-01-2018,17.08,
643523,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Summer 2019,06-01-2019,7.33,
667466,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Winter 2019-20,12-01-2019,17.57,
741099,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Annual Average 2021,01-01-2021,11.41,
171653,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Winter 2010-11,12-01-2010,20.38,
172095,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Summer 2009,06-01-2009,8.57,
172741,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Annual Average 2013,12-01-2012,12.67,
741098,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Summer 2021,06-01-2021,4.94,
743671,386,Ozone (O3),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2021,06-01-2021,31.98,
172197,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Summer 2012,06-01-2012,8.25,
172231,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Summer 2013,06-01-2013,8.04,
412631,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Winter 2015-16,12-01-2015,18,
412632,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Summer 2016,06-01-2016,6.22,
221947,386,Ozone (O3),Mean,ppb,UHF34,410,Rockaways,Summer 2011,06-01-2011,39.03,
412062,386,Ozone (O3),Mean,ppb,UHF34,410,Rockaways,Summer 2016,06-01-2016,38.18,
549395,386,Ozone (O3),Mean,ppb,UHF34,410,Rockaways,Summer 2017,06-01-2017,35.19,
151460,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,402,West Queens,2009-2011,01-01-2009,72.4,
325380,644,Annual vehicle miles travelled (cars),million miles,per km2,CD,309,South Crown Heights and Lefferts Gardens (CD9),2016,01-01-2016,21.7,
211680,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Summer 2014,06-01-2014,7.44,
741097,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Winter 2020-21,12-01-2020,19.05,
172129,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Summer 2010,06-01-2010,10.1,
172163,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Summer 2011,06-01-2011,9.94,
172150,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2011,06-01-2011,14.22,
172116,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2010,06-01-2010,14.02,
177178,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Winter 2008-09,12-01-2008,11.46,
130765,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,405,Ridgewood - Forest Hills,2005,01-01-2005,3,
130773,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,503,Willowbrook,2005,01-01-2005,2.3,
799826,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,205,Sunset Park,2014,01-01-2014,1.48,
315640,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,103,Fordham - Bronx Pk,2011,01-01-2011,2.2,
315642,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,105,Crotona -Tremont,2011,01-01-2011,2.1,
315670,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,405,Ridgewood - Forest Hills,2011,01-01-2011,2.1,
799835,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,303,East Harlem,2014,01-01-2014,1.72,
799845,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,403,Flushing - Clearview,2014,01-01-2014,1.49,
315668,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,403,Flushing - Clearview,2011,01-01-2011,1.9,
799837,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,UHF42,305,Upper East Side,2014,01-01-2014,1.73,
315599,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,2011,01-01-2011,1.3,
166889,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2013,06-01-2013,19.25,
412747,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2016,12/31/2015,21.17,
603020,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2018,01-01-2018,21.2,
412711,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Annual Average 2016,12/31/2015,19.86,
602984,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Annual Average 2018,01-01-2018,19.18,
741176,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2021,06-01-2021,13.52,
171727,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2012-13,12-01-2012,17.97,
336713,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Summer 2015,06-01-2015,7.78,
667502,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2019-20,12-01-2019,16.54,
172101,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Summer 2009,06-01-2009,11.98,
741117,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Annual Average 2021,01-01-2021,12.03,
412649,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2015-16,12-01-2015,17.25,
741115,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2020-21,12-01-2020,18.03,
412650,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Summer 2016,06-01-2016,8,
151442,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,205,Sunset Park,2009-2011,01-01-2009,59.5,
151557,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,403,Flushing - Clearview,2009-2011,01-01-2009,11.2,
151461,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,403,Flushing - Clearview,2009-2011,01-01-2009,40,
154504,644,Annual vehicle miles travelled (cars),million miles,per km2,CD,104,Clinton and Chelsea (CD4),2005,01-01-2005,43.8,
325351,644,Annual vehicle miles travelled (cars),million miles,per km2,CD,104,Clinton and Chelsea (CD4),2016,01-01-2016,48.7,
154506,644,Annual vehicle miles travelled (cars),million miles,per km2,CD,106,Stuyvesant Town and Turtle Bay (CD6),2005,01-01-2005,80.8,
172126,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Summer 2010,06-01-2010,17.75,
172160,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Summer 2011,06-01-2011,17.53,
412622,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Winter 2015-16,12-01-2015,22.91,
741088,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Winter 2020-21,12-01-2020,21.29,
171684,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Winter 2011-12,12-01-2011,23.67,
171616,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Winter 2009-10,12-01-2009,26.13,
211779,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Annual Average 2014,12-01-2013,19.19,
151464,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,406,Fresh Meadows,2009-2011,01-01-2009,60.9,
151450,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,302,Central Harlem - Morningside Heights,2009-2011,01-01-2009,269.9,
151546,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,302,Central Harlem - Morningside Heights,2009-2011,01-01-2009,38.1,
325394,644,Annual vehicle miles travelled (cars),million miles,per km2,CD,405,Ridgewood and Maspeth (CD5),2016,01-01-2016,19.6,
151694,644,Annual vehicle miles travelled (cars),million miles,per km2,UHF42,306,Chelsea - Clinton,2005,01-01-2005,42,
325338,644,Annual vehicle miles travelled (cars),million miles,per km2,UHF42,406,Fresh Meadows,2016,01-01-2016,34.1,
151704,644,Annual vehicle miles travelled (cars),million miles,per km2,UHF42,406,Fresh Meadows,2005,01-01-2005,32.1,
602898,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Summer 2018,06-01-2018,11.83,
549957,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Winter 2016-17,12-01-2016,24.86,
667449,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Summer 2020,06-01-2020,9.47,
667447,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Annual Average 2020,01-01-2020,14.75,
643515,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Winter 2018-19,12-01-2018,20.41,
175450,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Winter 2012-13,12-01-2012,22.57,
176584,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Annual Average 2010,12-01-2009,21.67,
412046,386,Ozone (O3),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2016,06-01-2016,33.66,
741049,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Winter 2020-21,12-01-2020,22.76,
667173,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2020,06-01-2020,14.6,
131563,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2009-2011,01-01-2009,40.5,
131556,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,102,Northeast Bronx,2009-2011,01-01-2009,57,
131588,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,406,Fresh Meadows,2009-2011,01-01-2009,43.4,
518752,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2012-2014,01-02-2012,36.04,
131386,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306,Chelsea - Clinton,2009-2011,01-01-2009,25.3,
131334,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2005-2007,01-01-2005,13.1,
628950,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,406,Fresh Meadows,2015-2017,01-01-2015,20.5,
412611,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Summer 2016,06-01-2016,16.02,
741076,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Winter 2020-21,12-01-2020,23.07,
173244,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Winter 2012-13,12-01-2012,11.41,
173618,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Summer 2009,06-01-2009,11.6,
173176,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Winter 2010-11,12-01-2010,13.64,
174264,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Annual Average 2013,12-01-2012,9.6,
742347,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Annual Average 2021,01-01-2021,7.2,
547552,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Annual Average 2017,01-01-2017,8.42,
173754,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Summer 2013,06-01-2013,11.07,
410920,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Annual Average 2016,12/31/2015,8.65,
742346,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Summer 2021,06-01-2021,9.13,
605846,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Annual Average 2018,01-01-2018,8.16,
172734,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Annual Average 2013,12-01-2012,22.3,
549944,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Annual Average 2017,01-01-2017,20.99,
172080,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Summer 2009,06-01-2009,15.47,
172726,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Annual Average 2013,12-01-2012,16.65,
336651,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Winter 2014-15,12-01-2014,23.07,
171636,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Winter 2010-11,12-01-2010,30.1,
172078,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Summer 2009,06-01-2009,21.32,
336645,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Winter 2014-15,12-01-2014,25.8,
173710,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Summer 2012,06-01-2012,10.2,
173744,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Summer 2013,06-01-2013,10.02,
410890,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Annual Average 2016,12/31/2015,7.45,
605816,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Annual Average 2018,01-01-2018,6.99,
173686,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Summer 2011,06-01-2011,12.33,
173652,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Summer 2010,06-01-2010,12.81,
410918,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Winter 2015-16,12-01-2015,9.1,
410919,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Summer 2016,06-01-2016,9.23,
742345,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Winter 2020-21,12-01-2020,7.36,
669653,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Summer 2020,06-01-2020,7.76,
